date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:28:05	202616/202616	---M--	200	added ('OK')	application/font-sfnt	etag:%2231778-5deb43f1606dd%22	https://themesdesign.in/vuesy/layouts/assets/fonts/fa-solid-900.ttf	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/fonts/fa-solid-900.ttf	(from https://themesdesign.in/vuesy/layouts/assets/css/icons.min.css)
11:28:05	50368/50368	---M--	200	added ('OK')	image/jpeg	etag:%22c4c0-5deb43f18a6be%22	https://themesdesign.in/vuesy/layouts/assets/images/small/img-1.jpg	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/small/img-1.jpg	(from https://themesdesign.in/vuesy/layouts/ui-cards.html)
11:28:06	66290/66290	---M--	200	added ('OK')	image/jpeg	etag:%22102f2-5deb43f18a6be%22	https://themesdesign.in/vuesy/layouts/assets/images/small/img-2.jpg	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/small/img-2.jpg	(from https://themesdesign.in/vuesy/layouts/ui-cards.html)
11:28:06	897426/897426	---M--	200	added ('OK')	image/svg+xml	etag:%22db192-5deb43f1606dd%22	https://themesdesign.in/vuesy/layouts/assets/fonts/fa-solid-900.svg	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/fonts/fa-solid-900.svg	(from https://themesdesign.in/vuesy/layouts/assets/css/icons.min.css)
11:28:06	89244/89244	---M--	200	added ('OK')	image/jpeg	etag:%2215c9c-5deb43f18b65e%22	https://themesdesign.in/vuesy/layouts/assets/images/small/img-3.jpg	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/small/img-3.jpg	(from https://themesdesign.in/vuesy/layouts/ui-cards.html)
11:28:07	105375/105375	---M--	200	added ('OK')	image/jpeg	etag:%2219b9f-5deb43f18b65e%22	https://themesdesign.in/vuesy/layouts/assets/images/small/img-4.jpg	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/small/img-4.jpg	(from https://themesdesign.in/vuesy/layouts/ui-cards.html)
11:28:07	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231896-5deb43f15f73d%22	https://themesdesign.in/vuesy/layouts/assets/fonts/fa-solid-900.eot?	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/fonts/fa-solid-900d41d.eot	(from https://themesdesign.in/vuesy/layouts/assets/css/icons.min.css)
11:28:07	11219/11219	---M--	200	added ('OK')	image/jpeg	etag:%222bd3-5deb43f18b65e%22	https://themesdesign.in/vuesy/layouts/assets/images/small/img-6.jpg	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/small/img-6.jpg	(from https://themesdesign.in/vuesy/layouts/ui-cards.html)
11:28:07	16412/16412	---M--	200	added ('OK')	image/jpeg	etag:%22401c-5deb43f18b65e%22	https://themesdesign.in/vuesy/layouts/assets/images/small/img-7.jpg	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/small/img-7.jpg	(from https://themesdesign.in/vuesy/layouts/ui-cards.html)
11:28:08	39688/39688	---M--	200	added ('OK')	image/jpeg	etag:%229b08-5deb43f18b65e%22	https://themesdesign.in/vuesy/layouts/assets/images/small/img-5.jpg	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/small/img-5.jpg	(from https://themesdesign.in/vuesy/layouts/ui-cards.html)
11:28:08	24103/24103	---M-Z	200	added ('OK')	application/javascript	etag:%225e27-5deb43f1b17be-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/masonry-layout/masonry.pkgd.min.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/masonry-layout/masonry.pkgd.min.js	(from https://themesdesign.in/vuesy/layouts/ui-cards.html)
11:28:09	23037/23037	---M--	200	added ('OK')	image/jpeg	etag:%2259fd-5deb43f18c5fe%22	https://themesdesign.in/vuesy/layouts/assets/images/small/img-9.jpg	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/small/img-9.jpg	(from https://themesdesign.in/vuesy/layouts/ui-carousel.html)
11:28:09	28704/28704	---M--	200	added ('OK')	image/jpeg	etag:%227020-5deb43f18b65e%22	https://themesdesign.in/vuesy/layouts/assets/images/small/img-8.jpg	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/small/img-8.jpg	(from https://themesdesign.in/vuesy/layouts/ui-carousel.html)
11:28:10	9705/9705	---M--	200	added ('OK')	image/jpeg	etag:%2225e9-5deb43f18e53e%22	https://themesdesign.in/vuesy/layouts/assets/images/users/avatar-8.jpg	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/users/avatar-8.jpg	(from https://themesdesign.in/vuesy/layouts/ui-images.html)
11:28:14	9787/9787	---M--	200	added ('OK')	image/jpeg	etag:%22263b-5deb43f18c5fe%22	https://themesdesign.in/vuesy/layouts/assets/images/users/avatar-10.jpg	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/users/avatar-10.jpg	(from https://themesdesign.in/vuesy/layouts/ui-images.html)
11:28:14	6150/6150	---M--	200	added ('OK')	image/jpeg	etag:%221806-5deb43f18a6be%22	https://themesdesign.in/vuesy/layouts/assets/images/small/img-11.jpg	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/small/img-11.jpg	(from https://themesdesign.in/vuesy/layouts/ui-placeholders.html)
11:28:15	13775/13775	---M-Z	200	added ('OK')	text/css	etag:%2235cf-5deb43f1aaa5e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/glightbox/css/glightbox.min.css	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/glightbox/css/glightbox.min.css	(from https://themesdesign.in/vuesy/layouts/extended-lightbox.html)
11:28:16	184/184	---M-Z	200	added ('OK')	application/javascript	etag:%22b8-5deb43f19335e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/js/pages/lightbox.init.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/js/pages/lightbox.init.js	(from https://themesdesign.in/vuesy/layouts/extended-lightbox.html)
11:28:16	54762/54762	---M-Z	200	added ('OK')	application/javascript	etag:%22d5ea-5deb43f1aaa5e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/glightbox/js/glightbox.min.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/glightbox/js/glightbox.min.js	(from https://themesdesign.in/vuesy/layouts/extended-lightbox.html)
11:28:16	4295/4295	---M-Z	200	added ('OK')	text/css	etag:%2210c7-5deb43f1bb3fe-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/nouisliderribute/nouislider.min.css	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/nouisliderribute/nouislider.min.css	(from https://themesdesign.in/vuesy/layouts/extended-rangeslider.html)
11:28:16	25397/25397	---M-Z	200	added ('OK')	application/javascript	etag:%226335-5deb43f1bc39e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/nouisliderribute/nouislider.min.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/nouisliderribute/nouislider.min.js	(from https://themesdesign.in/vuesy/layouts/extended-rangeslider.html)
11:28:17	2235/2235	---M-Z	200	added ('OK')	application/javascript	etag:%228bb-5deb43f1ccd3e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/wnumb/wNumb.min.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/wnumb/wNumb.min.js	(from https://themesdesign.in/vuesy/layouts/extended-rangeslider.html)
11:28:17	3889/3889	---M-Z	200	added ('OK')	application/javascript	etag:%22f31-5deb43f19529e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/js/pages/range-sliders.init.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/js/pages/range-sliders.init.js	(from https://themesdesign.in/vuesy/layouts/extended-rangeslider.html)
11:28:18	22666/22666	---M-Z	200	added ('OK')	text/css	etag:%22588a-5deb43f1c11be-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/sweetalert2/sweetalert2.min.css	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/sweetalert2/sweetalert2.min.css	(from https://themesdesign.in/vuesy/layouts/extended-sweet-alert.html)
11:28:18	3860/3860	---M-Z	200	added ('OK')	application/javascript	etag:%22f14-5deb43f19529e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/js/pages/sweet-alerts.init.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/js/pages/sweet-alerts.init.js	(from https://themesdesign.in/vuesy/layouts/extended-sweet-alert.html)
11:28:19	41099/41099	---M-Z	200	added ('OK')	application/javascript	etag:%22a08b-5deb43f1c11be-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/sweetalert2/sweetalert2.min.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/sweetalert2/sweetalert2.min.js	(from https://themesdesign.in/vuesy/layouts/extended-sweet-alert.html)
11:28:19	14022/14022	---M-Z	200	added ('OK')	application/javascript	etag:%2236c6-5deb43f1bd33e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/rater-js/index.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/rater-js/index.js	(from https://themesdesign.in/vuesy/layouts/extended-rating.html)
11:28:20	1364/1364	---M-Z	200	added ('OK')	application/javascript	etag:%22554-5deb43f19529e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/js/pages/rating.init.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/js/pages/rating.init.js	(from https://themesdesign.in/vuesy/layouts/extended-rating.html)
11:28:20	21412/21412	---M-Z	200	added ('OK')	text/css	etag:%2253a4-5deb43f19cf9e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/alertifyjs/build/css/alertify.min.css	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/alertifyjs/build/css/alertify.min.css	(from https://themesdesign.in/vuesy/layouts/extended-notifications.html)
11:28:21	1570/1570	---M-Z	200	added ('OK')	text/css	etag:%22622-5deb43f19cf9e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/alertifyjs/build/css/themes/default.min.css	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/alertifyjs/build/css/themes/default.min.css	(from https://themesdesign.in/vuesy/layouts/extended-notifications.html)
11:28:21	36978/36978	---M-Z	200	added ('OK')	application/javascript	etag:%229072-5deb43f19cf9e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/alertifyjs/build/alertify.min.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/alertifyjs/build/alertify.min.js	(from https://themesdesign.in/vuesy/layouts/extended-notifications.html)
11:28:21	1020/1020	---M-Z	200	added ('OK')	application/javascript	etag:%223fc-5deb43f19529e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/js/pages/notification.init.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/js/pages/notification.init.js	(from https://themesdesign.in/vuesy/layouts/extended-notifications.html)
11:28:22	1597/1597	---M-Z	200	added ('OK')	application/javascript	etag:%2263d-5deb43f19529e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/js/pages/swiper-slider.init.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/js/pages/swiper-slider.init.js	(from https://themesdesign.in/vuesy/layouts/extended-swiperslider.html)
11:28:22	25275/25275	---M-Z	200	added ('OK')	text/css	etag:%2262bb-5deb43f1a9abe-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/fullcalendar/main.min.css	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/fullcalendar/main.min.css	(from https://themesdesign.in/vuesy/layouts/apps-calendar.html)
11:28:24	3071/3071	---M-Z	200	added ('OK')	application/javascript	etag:%22bff-5deb43f1923be-gzip%22	https://themesdesign.in/vuesy/layouts/assets/js/pages/calendar.init.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/js/pages/calendar.init.js	(from https://themesdesign.in/vuesy/layouts/apps-calendar.html)
11:28:25	7763/7763	---M--	200	added ('OK')	image/jpeg	etag:%221e53-5deb43f18e53e%22	https://themesdesign.in/vuesy/layouts/assets/images/users/avatar-9.jpg	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/users/avatar-9.jpg	(from https://themesdesign.in/vuesy/layouts/apps-chat.html)
11:28:26	263603/263603	---MCZ	200	added ('OK')	application/javascript	etag:%22405b3-5deb43f1aaa5e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/fullcalendar/main.min.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/fullcalendar/main.min.js	(from https://themesdesign.in/vuesy/layouts/apps-calendar.html)
11:28:29	286/286	---M-Z	200	added ('OK')	text/css	etag:%2211e-5deb43f1a1dbe-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/dragula/dragula.min.css	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/dragula/dragula.min.css	(from https://themesdesign.in/vuesy/layouts/apps-kanban-board.html)
11:28:30	9275/9275	---M--	200	added ('OK')	image/jpeg	etag:%22243b-5deb43f18e53e%22	https://themesdesign.in/vuesy/layouts/assets/images/users/avatar-7.jpg	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/users/avatar-7.jpg	(from https://themesdesign.in/vuesy/layouts/apps-kanban-board.html)
11:28:30	13953/13953	---M-Z	200	added ('OK')	application/javascript	etag:%223681-5deb43f1a2d5e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/dragula/dragula.min.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/dragula/dragula.min.js	(from https://themesdesign.in/vuesy/layouts/apps-kanban-board.html)
11:28:32	170/170	---M-Z	200	added ('OK')	application/javascript	etag:%22aa-5deb43f19335e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/js/pages/kanbanboard.init.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/js/pages/kanbanboard.init.js	(from https://themesdesign.in/vuesy/layouts/apps-kanban-board.html)
11:28:32	10483/10483	---M--	200	added ('OK')	image/jpeg	etag:%2228f3-5deb43f18e53e%22	https://themesdesign.in/vuesy/layouts/assets/images/users/avatar-6.jpg	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/users/avatar-6.jpg	(from https://themesdesign.in/vuesy/layouts/apps-file-manager.html)
11:28:33	924/924	---M-Z	200	added ('OK')	application/javascript	etag:%2239c-5deb43f1923be-gzip%22	https://themesdesign.in/vuesy/layouts/assets/js/pages/file-manager.init.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/js/pages/file-manager.init.js	(from https://themesdesign.in/vuesy/layouts/apps-file-manager.html)
11:28:35	370532/370532	---M--	200	added ('OK')	image/png	etag:%225a764-5deb43f18395e%22	https://themesdesign.in/vuesy/layouts/assets/images/product/img-4.png	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/product/img-4.png	(from https://themesdesign.in/vuesy/layouts/ecommerce-products.html)
11:28:37	490488/490488	---M--	200	added ('OK')	image/png	etag:%2277bf8-5deb43f18589e%22	https://themesdesign.in/vuesy/layouts/assets/images/product/img-5.png	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/product/img-5.png	(from https://themesdesign.in/vuesy/layouts/ecommerce-products.html)
11:28:37	356487/356487	---M--	200	added ('OK')	image/png	etag:%2257087-5deb43f18a6be%22	https://themesdesign.in/vuesy/layouts/assets/images/product/img-8.png	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/product/img-8.png	(from https://themesdesign.in/vuesy/layouts/ecommerce-products.html)
11:28:38	168/168	---M-Z	200	added ('OK')	application/javascript	etag:%22a8-5deb43f19529e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/js/pages/product-filter-range.init.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/js/pages/product-filter-range.init.js	(from https://themesdesign.in/vuesy/layouts/ecommerce-products.html)
11:28:39	324/324	---M-Z	200	added ('OK')	application/javascript	etag:%22144-5deb43f1923be-gzip%22	https://themesdesign.in/vuesy/layouts/assets/js/pages/ecommerce-product-detail.init.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/js/pages/ecommerce-product-detail.init.js	(from https://themesdesign.in/vuesy/layouts/ecommerce-product-detail.html)
11:28:39	516888/516888	---M--	200	added ('OK')	image/png	etag:%227e318-5deb43f18971e%22	https://themesdesign.in/vuesy/layouts/assets/images/product/img-7.png	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/product/img-7.png	(from https://themesdesign.in/vuesy/layouts/ecommerce-products.html)
11:28:39	105795/105795	---M-Z	200	added ('OK')	text/html	etag:%2219d43-5df3444fb6520;5df3444fc0160-gzip%22	https://themesdesign.in/vuesy/layouts/ecommerce-product-detail	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/ecommerce-product-detail-2.html	(from https://themesdesign.in/vuesy/layouts/ecommerce-cart.html)
11:28:40	6679/6679	---M-Z	200	added ('OK')	text/css	etag:%221a17-5deb43f1a1dbe-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/choices.js/public/assets/styles/choices.min.css	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/choices.js/public/assets/styles/choices.min.css	(from https://themesdesign.in/vuesy/layouts/ecommerce-add-product.html)
11:28:41	9846/9846	---M-Z	200	added ('OK')	text/css	etag:%222676-5deb43f1a2d5e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/dropzone/min/dropzone.min.css	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/dropzone/min/dropzone.min.css	(from https://themesdesign.in/vuesy/layouts/ecommerce-add-product.html)
11:28:41	73785/73785	---M-Z	200	added ('OK')	application/javascript	etag:%2212039-5deb43f1a1dbe-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/choices.js/public/assets/scripts/choices.min.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/choices.js/public/assets/scripts/choices.min.js	(from https://themesdesign.in/vuesy/layouts/ecommerce-add-product.html)
11:28:42	48202/48202	---M-Z	200	added ('OK')	application/javascript	etag:%22bc4a-5deb43f1a2d5e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/dropzone/min/dropzone.min.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/dropzone/min/dropzone.min.js	(from https://themesdesign.in/vuesy/layouts/ecommerce-add-product.html)
11:28:42	274/274	---M-Z	200	added ('OK')	application/javascript	etag:%22112-5deb43f1923be-gzip%22	https://themesdesign.in/vuesy/layouts/assets/js/pages/ecommerce-choices.init.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/js/pages/ecommerce-choices.init.js	(from https://themesdesign.in/vuesy/layouts/ecommerce-add-product.html)
11:28:43	166/166	---M-Z	200	added ('OK')	application/javascript	etag:%22a6-5deb43f1923be-gzip%22	https://themesdesign.in/vuesy/layouts/assets/js/pages/email-editor.init.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/js/pages/email-editor.init.js	(from https://themesdesign.in/vuesy/layouts/email-inbox.html)
11:28:44	16081/16081	---M-Z	200	added ('OK')	text/css	etag:%223ed1-5deb43f1a7b7e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/flatpickr/flatpickr.min.css	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/flatpickr/flatpickr.min.css	(from https://themesdesign.in/vuesy/layouts/contacts-settings.html)
11:28:44	718809/718809	---MCZ	200	added ('OK')	application/javascript	etag:%22af7d9-5deb43f19911e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/@ckeditor/ckeditor5-build-classic/build/ckeditor.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/@ckeditor/ckeditor5-build-classic/build/ckeditor.js	(from https://themesdesign.in/vuesy/layouts/email-inbox.html)
11:28:46	49670/49670	---M-Z	200	added ('OK')	application/javascript	etag:%22c206-5deb43f1a7b7e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/flatpickr/flatpickr.min.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/flatpickr/flatpickr.min.js	(from https://themesdesign.in/vuesy/layouts/contacts-settings.html)
11:28:47	139/139	---M-Z	200	added ('OK')	application/javascript	etag:%228b-5deb43f19529e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/js/pages/user-settings.init.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/js/pages/user-settings.init.js	(from https://themesdesign.in/vuesy/layouts/contacts-settings.html)
11:28:47	35445/35445	---M-Z	200	added ('OK')	application/javascript	etag:%228a75-5deb43f1ad93e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/isotope-layout/isotope.pkgd.min.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/isotope-layout/isotope.pkgd.min.js	(from https://themesdesign.in/vuesy/layouts/apps-gallery.html)
11:28:48	688/688	---M-Z	200	added ('OK')	application/javascript	etag:%222b0-5deb43f19335e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/js/pages/gallery.init.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/js/pages/gallery.init.js	(from https://themesdesign.in/vuesy/layouts/apps-gallery.html)
11:28:48	5451/5451	---M--	200	added ('OK')	image/png	etag:%22154b-5deb43f177ddd%22	https://themesdesign.in/vuesy/layouts/assets/images/companies/img-1.png	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/companies/img-1.png	(from https://themesdesign.in/vuesy/layouts/projects-grid.html)
11:28:48	884458/884458	---M--	200	added ('OK')	image/jpeg	etag:%22d7eea-5deb43f17db9d%22	https://themesdesign.in/vuesy/layouts/assets/images/pattern-bg.jpg	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/pattern-bg.jpg	(from https://themesdesign.in/vuesy/layouts/contacts-settings.html)
11:28:48	6309/6309	---M--	200	added ('OK')	image/png	etag:%2218a5-5deb43f177ddd%22	https://themesdesign.in/vuesy/layouts/assets/images/companies/img-2.png	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/companies/img-2.png	(from https://themesdesign.in/vuesy/layouts/projects-grid.html)
11:28:49	7902/7902	---M--	200	added ('OK')	image/png	etag:%221ede-5deb43f177ddd%22	https://themesdesign.in/vuesy/layouts/assets/images/companies/img-3.png	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/companies/img-3.png	(from https://themesdesign.in/vuesy/layouts/projects-grid.html)
11:28:49	8984/8984	---M--	200	added ('OK')	image/png	etag:%222318-5deb43f177ddd%22	https://themesdesign.in/vuesy/layouts/assets/images/companies/img-4.png	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/companies/img-4.png	(from https://themesdesign.in/vuesy/layouts/projects-grid.html)
11:28:50	8041/8041	---M--	200	added ('OK')	image/png	etag:%221f69-5deb43f177ddd%22	https://themesdesign.in/vuesy/layouts/assets/images/companies/img-5.png	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/companies/img-5.png	(from https://themesdesign.in/vuesy/layouts/projects-grid.html)
11:28:52	769/769	---M-Z	200	added ('OK')	application/javascript	etag:%22301-5deb43f19529e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/js/pages/project-create.init.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/js/pages/project-create.init.js	(from https://themesdesign.in/vuesy/layouts/projects-create.html)
11:28:52	7408/7408	---M--	200	added ('OK')	image/png	etag:%221cf0-5deb43f177ddd%22	https://themesdesign.in/vuesy/layouts/assets/images/companies/img-6.png	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/images/companies/img-6.png	(from https://themesdesign.in/vuesy/layouts/projects-grid.html)
11:28:53	320/320	---M-Z	200	added ('OK')	application/javascript	etag:%22140-5deb43f19335e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/js/pages/form-validation.init.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/js/pages/form-validation.init.js	(from https://themesdesign.in/vuesy/layouts/form-validation.html)
11:28:53	8721/8721	---M-Z	200	added ('OK')	text/css	etag:%222211-5deb43f19a0be-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/@simonwep/pickr/themes/classic.min.css	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/@simonwep/pickr/themes/classic.min.css	(from https://themesdesign.in/vuesy/layouts/form-advanced.html)
11:28:54	8783/8783	---M-Z	200	added ('OK')	text/css	etag:%22224f-5deb43f19a0be-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/@simonwep/pickr/themes/monolith.min.css	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/@simonwep/pickr/themes/monolith.min.css	(from https://themesdesign.in/vuesy/layouts/form-advanced.html)
11:28:54	8858/8858	---M-Z	200	added ('OK')	text/css	etag:%22229a-5deb43f19a0be-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/@simonwep/pickr/themes/nano.min.css	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/@simonwep/pickr/themes/nano.min.css	(from https://themesdesign.in/vuesy/layouts/form-advanced.html)
11:28:54	24261/24261	---M-Z	200	added ('OK')	application/javascript	etag:%225ec5-5deb43f19a0be-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/@simonwep/pickr/pickr.min.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/@simonwep/pickr/pickr.min.js	(from https://themesdesign.in/vuesy/layouts/form-advanced.html)
11:28:55	3193/3193	---M-Z	200	added ('OK')	application/javascript	etag:%22c79-5deb43f19335e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/js/pages/form-advanced.init.js	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/js/pages/form-advanced.init.js	(from https://themesdesign.in/vuesy/layouts/form-advanced.html)
11:28:55	9020/9020	---M-Z	200	added ('OK')	text/css	etag:%22233c-5deb43f1bc39e-gzip%22	https://themesdesign.in/vuesy/layouts/assets/libs/quill/quill.core.css	C:/Users/PC/Documents/Template/cbt/themesdesign.in/vuesy/layouts/assets/libs/quill/quill.core.css	(from https://themesdesign.in/vuesy/layouts/form-editors.html)
